reaction,reactant_0,reactant_1,product_0,product_1
reaction_861,S[CH][C]1[CH][CH][CH][CH][CH]1,C,SC[C]1[CH][CH][CH][CH][CH]1,[CH3]
reaction_862,C[C]([C]1[CH][CH][CH][CH][CH]1)S,C,CC([C]1[CH][CH][CH][CH][CH]1)S,[CH3]
reaction_863,[CH]=S,C,C=S,[CH3]
reaction_864,C,C[C]=S,CC=S,[CH3]
reaction_865,S[C]=S,C,SC=S,[CH3]
reaction_866,C=C[C]=S,C,C=CC=S,[CH3]
reaction_867,S=[C]C#C,C,S=CC#C,[CH3]
reaction_868,C[CH]C,CC,CCC,C[CH2]
reaction_869,C[C](C)C,CC,CC(C)C,C[CH2]
reaction_870,[CH2]C=C,CC,C=CC,C[CH2]
reaction_871,C=C[CH]C,CC,C=CCC,C[CH2]
reaction_872,C=C[C](C)C,CC,C=CC(C)C,C[CH2]
reaction_873,C=C[CH]C=C,CC,C=CCC=C,C[CH2]
reaction_874,C=C[C](C)C=C,CC,C=CC(C)C=C,C[CH2]
reaction_875,C#C[CH2],CC,C#CC,C[CH2]
reaction_876,C#C[CH]C,CC,C#CCC,C[CH2]
reaction_877,C#C[C](C)C,CC,C#CC(C)C,C[CH2]
reaction_878,C#C[CH]C#C,CC,C#CCC#C,C[CH2]
reaction_879,C#C[C](C)C#C,CC,C#CC(C)C#C,C[CH2]
reaction_880,[CH2]c1ccccc1,CC,Cc1ccccc1,C[CH2]
reaction_881,C[CH]c1ccccc1,CC,CCc1ccccc1,C[CH2]
reaction_882,C[C](C)c1ccccc1,CC,CC(C)c1ccccc1,C[CH2]
reaction_883,[CH]=C,CC,C=C,C[CH2]
reaction_884,C=[C]C,CC,C=CC,C[CH2]
reaction_885,C=[C]C=C,CC,C=CC=C,C[CH2]
reaction_886,C#C[C]=C,CC,C#CC=C,C[CH2]
reaction_887,[CH2]S,CC,CS,C[CH2]
reaction_888,[CH]=C=C,CC,C=C=C,C[CH2]
reaction_889,C[CH]S,CC,CCS,C[CH2]
reaction_890,C[C](S)C,CC,CC(S)C,C[CH2]
reaction_891,[CH2]C=S,CC,CC=S,C[CH2]
reaction_892,C[CH]C=S,CC,CCC=S,C[CH2]
reaction_893,S=C[C](C)C,CC,S=CC(C)C,C[CH2]
reaction_894,S[C]=C,CC,SC=C,C[CH2]
reaction_895,C=[C]C=S,CC,C=CC=S,C[CH2]
reaction_896,S[CH]C=C,CC,SCC=C,C[CH2]
reaction_897,C[C](C=C)S,CC,CC(C=C)S,C[CH2]
reaction_898,S[CH]C=S,CC,SCC=S,C[CH2]
reaction_899,C[C](C=S)S,CC,CC(C=S)S,C[CH2]
reaction_900,S[CH]C#C,CC,SCC#C,C[CH2]
reaction_901,C[C](C#C)S,CC,CC(C#C)S,C[CH2]
reaction_902,S[CH][C]1[CH][CH][CH][CH][CH]1,CC,SC[C]1[CH][CH][CH][CH][CH]1,C[CH2]
reaction_903,C[C]([C]1[CH][CH][CH][CH][CH]1)S,CC,CC([C]1[CH][CH][CH][CH][CH]1)S,C[CH2]
reaction_904,[CH]=S,CC,C=S,C[CH2]
reaction_905,C[C]=S,CC,CC=S,C[CH2]
reaction_906,S[C]=S,CC,SC=S,C[CH2]
reaction_907,C=C[C]=S,CC,C=CC=S,C[CH2]
reaction_908,S=[C]C#C,CC,S=CC#C,C[CH2]
reaction_909,[H],CCC,[H][H],C[CH]C
reaction_910,[CH3],CCC,C,C[CH]C
reaction_911,C[CH2],CCC,CC,C[CH]C
reaction_912,C[C](C)C,CCC,CC(C)C,C[CH]C
reaction_913,[CH2]C=C,CCC,C=CC,C[CH]C
reaction_914,C=C[CH]C,CCC,C=CCC,C[CH]C
reaction_915,C=C[C](C)C,CCC,C=CC(C)C,C[CH]C
reaction_916,C=C[CH]C=C,CCC,C=CCC=C,C[CH]C
reaction_917,C=C[C](C)C=C,CCC,C=CC(C)C=C,C[CH]C
reaction_918,C#C[CH2],CCC,C#CC,C[CH]C
reaction_919,C#C[CH]C,CCC,C#CCC,C[CH]C
reaction_920,C#C[C](C)C,CCC,C#CC(C)C,C[CH]C
reaction_921,C#C[CH]C#C,CCC,C#CCC#C,C[CH]C
reaction_922,C#C[C](C)C#C,CCC,C#CC(C)C#C,C[CH]C
reaction_923,[CH2]c1ccccc1,CCC,Cc1ccccc1,C[CH]C
reaction_924,C[CH]c1ccccc1,CCC,CCc1ccccc1,C[CH]C
reaction_925,C[C](C)c1ccccc1,CCC,CC(C)c1ccccc1,C[CH]C
reaction_926,C=[C]C,CCC,C=CC,C[CH]C
reaction_927,C=[C]C=C,CCC,C=CC=C,C[CH]C
reaction_928,[c]1ccccc1,CCC,c1ccccc1,C[CH]C
reaction_929,C#C[C]=C,CCC,C#CC=C,C[CH]C
reaction_930,[CH2]S,CCC,CS,C[CH]C
reaction_931,C[CH]S,CCC,CCS,C[CH]C
reaction_932,[CH]=C=C,CCC,C=C=C,C[CH]C
reaction_933,C[C](S)C,CCC,CC(S)C,C[CH]C
reaction_934,[CH2]C=S,CCC,CC=S,C[CH]C
reaction_935,C[CH]C=S,CCC,CCC=S,C[CH]C
reaction_936,S=C[C](C)C,CCC,S=CC(C)C,C[CH]C
reaction_937,S[C]=C,CCC,SC=C,C[CH]C
reaction_938,C=[C]C=S,CCC,C=CC=S,C[CH]C
reaction_939,S[CH]C=C,CCC,SCC=C,C[CH]C
reaction_940,C[C](C=C)S,CCC,CC(C=C)S,C[CH]C
reaction_941,S[CH]C=S,CCC,SCC=S,C[CH]C
reaction_942,C[C](C=S)S,CCC,CC(C=S)S,C[CH]C
reaction_943,S[CH]C#C,CCC,SCC#C,C[CH]C
reaction_944,C[C](C#C)S,CCC,CC(C#C)S,C[CH]C
reaction_945,S[CH][C]1[CH][CH][CH][CH][CH]1,CCC,SC[C]1[CH][CH][CH][CH][CH]1,C[CH]C
reaction_946,C[C]([C]1[CH][CH][CH][CH][CH]1)S,CCC,CC([C]1[CH][CH][CH][CH][CH]1)S,C[CH]C
reaction_947,[CH]=S,CCC,C=S,C[CH]C
reaction_948,C[C]=S,CCC,CC=S,C[CH]C
reaction_949,S[C]=S,CCC,SC=S,C[CH]C
reaction_950,C=C[C]=S,CCC,C=CC=S,C[CH]C
reaction_951,S=[C]C#C,CCC,S=CC#C,C[CH]C
reaction_952,[H],CC(C)C,[H][H],C[C](C)C
reaction_953,[CH3],CC(C)C,C,C[C](C)C
reaction_954,C[CH2],CC(C)C,CC,C[C](C)C
reaction_955,C[CH]C,CC(C)C,CCC,C[C](C)C
reaction_956,[CH2]C=C,CC(C)C,C=CC,C[C](C)C
reaction_957,C=C[CH]C,CC(C)C,C=CCC,C[C](C)C
reaction_958,C=C[C](C)C,CC(C)C,C=CC(C)C,C[C](C)C
reaction_959,C=C[CH]C=C,CC(C)C,C=CCC=C,C[C](C)C
reaction_960,C=C[C](C)C=C,CC(C)C,C=CC(C)C=C,C[C](C)C
reaction_961,C#C[CH2],CC(C)C,C#CC,C[C](C)C
reaction_962,C#C[CH]C,CC(C)C,C#CCC,C[C](C)C
reaction_963,C#C[C](C)C,CC(C)C,C#CC(C)C,C[C](C)C
reaction_964,C#C[CH]C#C,CC(C)C,C#CCC#C,C[C](C)C
reaction_965,C#C[C](C)C#C,CC(C)C,C#CC(C)C#C,C[C](C)C
reaction_966,[CH2]c1ccccc1,CC(C)C,Cc1ccccc1,C[C](C)C
reaction_967,C[CH]c1ccccc1,CC(C)C,CCc1ccccc1,C[C](C)C
reaction_968,C[C](C)c1ccccc1,CC(C)C,CC(C)c1ccccc1,C[C](C)C
reaction_969,C=[C]C,CC(C)C,C=CC,C[C](C)C
reaction_970,C=[C]C=C,CC(C)C,C=CC=C,C[C](C)C
reaction_971,[c]1ccccc1,CC(C)C,c1ccccc1,C[C](C)C
reaction_972,C#C[C]=C,CC(C)C,C#CC=C,C[C](C)C
reaction_973,[CH2]S,CC(C)C,CS,C[C](C)C
reaction_974,C[CH]S,CC(C)C,CCS,C[C](C)C
reaction_975,C[C](S)C,CC(C)C,CC(S)C,C[C](C)C
reaction_976,[CH]=C=C,CC(C)C,C=C=C,C[C](C)C
reaction_977,[CH2]C=S,CC(C)C,CC=S,C[C](C)C
reaction_978,C[CH]C=S,CC(C)C,CCC=S,C[C](C)C
reaction_979,S=C[C](C)C,CC(C)C,S=CC(C)C,C[C](C)C
reaction_980,S[C]=C,CC(C)C,SC=C,C[C](C)C
reaction_981,C=[C]C=S,CC(C)C,C=CC=S,C[C](C)C
reaction_982,S[CH]C=C,CC(C)C,SCC=C,C[C](C)C
reaction_983,C[C](C=C)S,CC(C)C,CC(C=C)S,C[C](C)C
reaction_984,S[CH]C=S,CC(C)C,SCC=S,C[C](C)C
reaction_985,C[C](C=S)S,CC(C)C,CC(C=S)S,C[C](C)C
reaction_986,S[CH]C#C,CC(C)C,SCC#C,C[C](C)C
reaction_987,C[C](C#C)S,CC(C)C,CC(C#C)S,C[C](C)C
reaction_988,S[CH][C]1[CH][CH][CH][CH][CH]1,CC(C)C,SC[C]1[CH][CH][CH][CH][CH]1,C[C](C)C
reaction_989,C[C]([C]1[CH][CH][CH][CH][CH]1)S,CC(C)C,CC([C]1[CH][CH][CH][CH][CH]1)S,C[C](C)C
reaction_990,[CH]=S,CC(C)C,C=S,C[C](C)C
reaction_991,C[C]=S,CC(C)C,CC=S,C[C](C)C
reaction_992,S[C]=S,CC(C)C,SC=S,C[C](C)C
reaction_993,C=C[C]=S,CC(C)C,C=CC=S,C[C](C)C
reaction_994,S=[C]C#C,CC(C)C,S=CC#C,C[C](C)C
reaction_995,[H],C=CC,[H][H],[CH2]C=C
reaction_996,[CH3],C=CC,C,[CH2]C=C
reaction_997,C=CC,C[CH2],CC,[CH2]C=C
reaction_998,C=CC,C[CH]C,CCC,[CH2]C=C
reaction_999,C=CC,C[C](C)C,CC(C)C,[CH2]C=C
reaction_1000,C=C[CH]C,C=CC,C=CCC,[CH2]C=C
reaction_1001,C=C[C](C)C,C=CC,C=CC(C)C,[CH2]C=C
reaction_1002,C=CC,C=C[CH]C=C,C=CCC=C,[CH2]C=C
reaction_1003,C=C[C](C)C=C,C=CC,C=CC(C)C=C,[CH2]C=C
reaction_1004,C#C[CH2],C=CC,C#CC,[CH2]C=C
reaction_1005,C#C[CH]C,C=CC,C#CCC,[CH2]C=C
reaction_1006,C#C[C](C)C,C=CC,C#CC(C)C,[CH2]C=C
reaction_1007,C#C[CH]C#C,C=CC,C#CCC#C,[CH2]C=C
reaction_1008,C#C[C](C)C#C,C=CC,C#CC(C)C#C,[CH2]C=C
reaction_1009,C=CC,[CH2]c1ccccc1,Cc1ccccc1,[CH2]C=C
reaction_1010,C=CC,C[CH]c1ccccc1,CCc1ccccc1,[CH2]C=C
reaction_1011,C=CC,C[C](C)c1ccccc1,CC(C)c1ccccc1,[CH2]C=C
reaction_1012,[CH]=C,C=CC,C=C,[CH2]C=C
reaction_1013,C=[C]C,C=CC,C=CC,[CH2]C=C
reaction_1014,C=[C]C=C,C=CC,C=CC=C,[CH2]C=C
reaction_1015,C=CC,[c]1ccccc1,c1ccccc1,[CH2]C=C
reaction_1016,C#C[C]=C,C=CC,C#CC=C,[CH2]C=C
reaction_1017,[CH2]S,C=CC,CS,[CH2]C=C
reaction_1018,C[CH]S,C=CC,CCS,[CH2]C=C
reaction_1019,C[C](S)C,C=CC,CC(S)C,[CH2]C=C
reaction_1020,C=CC,[CH2]C=S,CC=S,[CH2]C=C
reaction_1021,[CH]=C=C,C=CC,C=C=C,[CH2]C=C
reaction_1022,C[CH]C=S,C=CC,CCC=S,[CH2]C=C
reaction_1023,S=C[C](C)C,C=CC,S=CC(C)C,[CH2]C=C
reaction_1024,S[C]=C,C=CC,SC=C,[CH2]C=C
reaction_1025,C=[C]C=S,C=CC,C=CC=S,[CH2]C=C
reaction_1026,S[CH]C=C,C=CC,SCC=C,[CH2]C=C
reaction_1027,C[C](C=C)S,C=CC,CC(C=C)S,[CH2]C=C
reaction_1028,S[CH]C=S,C=CC,SCC=S,[CH2]C=C
reaction_1029,C[C](C=S)S,C=CC,CC(C=S)S,[CH2]C=C
reaction_1030,S[CH]C#C,C=CC,SCC#C,[CH2]C=C
reaction_1031,C[C](C#C)S,C=CC,CC(C#C)S,[CH2]C=C
reaction_1032,S[CH][C]1[CH][CH][CH][CH][CH]1,C=CC,SC[C]1[CH][CH][CH][CH][CH]1,[CH2]C=C
reaction_1033,C[C]([C]1[CH][CH][CH][CH][CH]1)S,C=CC,CC([C]1[CH][CH][CH][CH][CH]1)S,[CH2]C=C
reaction_1034,[CH]=S,C=CC,C=S,[CH2]C=C
reaction_1035,C=CC,C[C]=S,CC=S,[CH2]C=C
reaction_1036,S[C]=S,C=CC,SC=S,[CH2]C=C
reaction_1037,C=CC,C=C[C]=S,C=CC=S,[CH2]C=C
reaction_1038,S=[C]C#C,C=CC,S=CC#C,[CH2]C=C
reaction_1039,C=CCC,C[CH2],CC,C=C[CH]C
reaction_1040,C=CCC,C[CH]C,CCC,C=C[CH]C
reaction_1041,C=CCC,C[C](C)C,CC(C)C,C=C[CH]C
reaction_1042,[CH2]C=C,C=CCC,C=CC,C=C[CH]C
reaction_1043,C=C[C](C)C,C=CCC,C=CC(C)C,C=C[CH]C
reaction_1044,C=C[CH]C=C,C=CCC,C=CCC=C,C=C[CH]C
reaction_1045,C=C[C](C)C=C,C=CCC,C=CC(C)C=C,C=C[CH]C
reaction_1046,C#C[CH2],C=CCC,C#CC,C=C[CH]C
reaction_1047,C#C[CH]C,C=CCC,C#CCC,C=C[CH]C
reaction_1048,C#C[C](C)C,C=CCC,C#CC(C)C,C=C[CH]C
reaction_1049,C#C[CH]C#C,C=CCC,C#CCC#C,C=C[CH]C
reaction_1050,C#C[C](C)C#C,C=CCC,C#CC(C)C#C,C=C[CH]C
reaction_1051,C=CCC,[CH2]c1ccccc1,Cc1ccccc1,C=C[CH]C
reaction_1052,C=CCC,C[CH]c1ccccc1,CCc1ccccc1,C=C[CH]C
reaction_1053,C=CCC,C[C](C)c1ccccc1,CC(C)c1ccccc1,C=C[CH]C
reaction_1054,[CH]=C,C=CCC,C=C,C=C[CH]C
reaction_1055,C=[C]C,C=CCC,C=CC,C=C[CH]C
reaction_1056,C=[C]C=C,C=CCC,C=CC=C,C=C[CH]C
reaction_1057,C=CCC,[c]1ccccc1,c1ccccc1,C=C[CH]C
reaction_1058,C#C[C]=C,C=CCC,C#CC=C,C=C[CH]C
reaction_1059,[CH2]S,C=CCC,CS,C=C[CH]C
reaction_1060,C[CH]S,C=CCC,CCS,C=C[CH]C
reaction_1061,C[C](S)C,C=CCC,CC(S)C,C=C[CH]C
reaction_1062,[CH2]C=S,C=CCC,CC=S,C=C[CH]C
reaction_1063,C[CH]C=S,C=CCC,CCC=S,C=C[CH]C
reaction_1064,[CH]=C=C,C=CCC,C=C=C,C=C[CH]C
reaction_1065,C=CCC,S=C[C](C)C,S=CC(C)C,C=C[CH]C
reaction_1066,S[C]=C,C=CCC,SC=C,C=C[CH]C
reaction_1067,C=[C]C=S,C=CCC,C=CC=S,C=C[CH]C
reaction_1068,S[CH]C=C,C=CCC,SCC=C,C=C[CH]C
reaction_1069,C[C](C=C)S,C=CCC,CC(C=C)S,C=C[CH]C
reaction_1070,S[CH]C=S,C=CCC,SCC=S,C=C[CH]C
reaction_1071,C[C](C=S)S,C=CCC,CC(C=S)S,C=C[CH]C
reaction_1072,S[CH]C#C,C=CCC,SCC#C,C=C[CH]C
reaction_1073,C[C](C#C)S,C=CCC,CC(C#C)S,C=C[CH]C
reaction_1074,S[CH][C]1[CH][CH][CH][CH][CH]1,C=CCC,SC[C]1[CH][CH][CH][CH][CH]1,C=C[CH]C
reaction_1075,C[C]([C]1[CH][CH][CH][CH][CH]1)S,C=CCC,CC([C]1[CH][CH][CH][CH][CH]1)S,C=C[CH]C
reaction_1076,[CH]=S,C=CCC,C=S,C=C[CH]C
reaction_1077,C=CCC,C[C]=S,CC=S,C=C[CH]C
reaction_1078,S[C]=S,C=CCC,SC=S,C=C[CH]C
reaction_1079,C=C[C]=S,C=CCC,C=CC=S,C=C[CH]C
reaction_1080,S=[C]C#C,C=CCC,S=CC#C,C=C[CH]C
reaction_1081,[H],C=CC(C)C,[H][H],C=C[C](C)C
reaction_1082,[CH3],C=CC(C)C,C,C=C[C](C)C
reaction_1083,C=CC(C)C,C[CH2],CC,C=C[C](C)C
reaction_1084,C=CC(C)C,C[CH]C,CCC,C=C[C](C)C
reaction_1085,C=CC(C)C,C[C](C)C,CC(C)C,C=C[C](C)C
reaction_1086,C=CC(C)C,[CH2]C=C,C=CC,C=C[C](C)C
reaction_1087,C=CC(C)C,C=C[CH]C,C=CCC,C=C[C](C)C
reaction_1088,C=C[CH]C=C,C=CC(C)C,C=CCC=C,C=C[C](C)C
reaction_1089,C=C[C](C)C=C,C=CC(C)C,C=CC(C)C=C,C=C[C](C)C
reaction_1090,C#C[CH2],C=CC(C)C,C#CC,C=C[C](C)C
reaction_1091,C#C[CH]C,C=CC(C)C,C#CCC,C=C[C](C)C
reaction_1092,C#C[C](C)C,C=CC(C)C,C#CC(C)C,C=C[C](C)C
reaction_1093,C#C[CH]C#C,C=CC(C)C,C#CCC#C,C=C[C](C)C
reaction_1094,C#C[C](C)C#C,C=CC(C)C,C#CC(C)C#C,C=C[C](C)C
reaction_1095,C=CC(C)C,[CH2]c1ccccc1,Cc1ccccc1,C=C[C](C)C
reaction_1096,C=CC(C)C,C[CH]c1ccccc1,CCc1ccccc1,C=C[C](C)C
reaction_1097,C=CC(C)C,C[C](C)c1ccccc1,CC(C)c1ccccc1,C=C[C](C)C
reaction_1098,[CH]=C,C=CC(C)C,C=C,C=C[C](C)C
reaction_1099,C=[C]C,C=CC(C)C,C=CC,C=C[C](C)C
reaction_1100,C=[C]C=C,C=CC(C)C,C=CC=C,C=C[C](C)C
reaction_1101,C=CC(C)C,[c]1ccccc1,c1ccccc1,C=C[C](C)C
reaction_1102,[CH]=C=C,C=CC(C)C,C=C=C,C=C[C](C)C
reaction_1103,[CH2]S,C=CC(C)C,CS,C=C[C](C)C
reaction_1104,C[CH]S,C=CC(C)C,CCS,C=C[C](C)C
reaction_1105,C[C](S)C,C=CC(C)C,CC(S)C,C=C[C](C)C
reaction_1106,[CH2]C=S,C=CC(C)C,CC=S,C=C[C](C)C
reaction_1107,C[CH]C=S,C=CC(C)C,CCC=S,C=C[C](C)C
reaction_1108,C=CC(C)C,S=C[C](C)C,S=CC(C)C,C=C[C](C)C
reaction_1109,S[C]=C,C=CC(C)C,SC=C,C=C[C](C)C
reaction_1110,C#C[C]=C,C=CC(C)C,C#CC=C,C=C[C](C)C
reaction_1111,C=[C]C=S,C=CC(C)C,C=CC=S,C=C[C](C)C
reaction_1112,S[CH]C=C,C=CC(C)C,SCC=C,C=C[C](C)C
reaction_1113,C[C](C=C)S,C=CC(C)C,CC(C=C)S,C=C[C](C)C
reaction_1114,S[CH]C=S,C=CC(C)C,SCC=S,C=C[C](C)C
reaction_1115,C[C](C=S)S,C=CC(C)C,CC(C=S)S,C=C[C](C)C
reaction_1116,S[CH]C#C,C=CC(C)C,SCC#C,C=C[C](C)C
reaction_1117,C[C](C#C)S,C=CC(C)C,CC(C#C)S,C=C[C](C)C
reaction_1118,S[CH][C]1[CH][CH][CH][CH][CH]1,C=CC(C)C,SC[C]1[CH][CH][CH][CH][CH]1,C=C[C](C)C
reaction_1119,C[C]([C]1[CH][CH][CH][CH][CH]1)S,C=CC(C)C,CC([C]1[CH][CH][CH][CH][CH]1)S,C=C[C](C)C
reaction_1120,[CH]=S,C=CC(C)C,C=S,C=C[C](C)C
reaction_1121,C=CC(C)C,C[C]=S,CC=S,C=C[C](C)C
reaction_1122,S[C]=S,C=CC(C)C,SC=S,C=C[C](C)C
reaction_1123,C=C[C]=S,C=CC(C)C,C=CC=S,C=C[C](C)C
reaction_1124,S=[C]C#C,C=CC(C)C,S=CC#C,C=C[C](C)C
reaction_1125,[H],C=CCC=C,[H][H],C=C[CH]C=C
reaction_1126,[CH3],C=CCC=C,C,C=C[CH]C=C
reaction_1127,C=CCC=C,C[CH2],CC,C=C[CH]C=C
reaction_1128,C=CCC=C,C[CH]C,CCC,C=C[CH]C=C
reaction_1129,C=CCC=C,C[C](C)C,CC(C)C,C=C[CH]C=C
reaction_1130,[CH2]C=C,C=CCC=C,C=CC,C=C[CH]C=C
reaction_1131,C=CCC=C,C=C[CH]C,C=CCC,C=C[CH]C=C
reaction_1132,C=CCC=C,C=C[C](C)C,C=CC(C)C,C=C[CH]C=C
reaction_1133,C=CCC=C,C=C[C](C)C=C,C=CC(C)C=C,C=C[CH]C=C
reaction_1134,C#C[CH2],C=CCC=C,C#CC,C=C[CH]C=C
reaction_1135,C#C[CH]C,C=CCC=C,C#CCC,C=C[CH]C=C
reaction_1136,C#C[C](C)C,C=CCC=C,C#CC(C)C,C=C[CH]C=C
reaction_1137,C#C[CH]C#C,C=CCC=C,C#CCC#C,C=C[CH]C=C
reaction_1138,C#C[C](C)C#C,C=CCC=C,C#CC(C)C#C,C=C[CH]C=C
reaction_1139,C=CCC=C,[CH2]c1ccccc1,Cc1ccccc1,C=C[CH]C=C
reaction_1140,C=CCC=C,C[CH]c1ccccc1,CCc1ccccc1,C=C[CH]C=C
reaction_1141,C=CCC=C,C[C](C)c1ccccc1,CC(C)c1ccccc1,C=C[CH]C=C
reaction_1142,[CH]=C,C=CCC=C,C=C,C=C[CH]C=C
reaction_1143,C=[C]C,C=CCC=C,C=CC,C=C[CH]C=C
reaction_1144,C=[C]C=C,C=CCC=C,C=CC=C,C=C[CH]C=C
reaction_1145,C=CCC=C,[c]1ccccc1,c1ccccc1,C=C[CH]C=C
reaction_1146,C#C[C]=C,C=CCC=C,C#CC=C,C=C[CH]C=C
reaction_1147,[CH2]S,C=CCC=C,CS,C=C[CH]C=C
reaction_1148,C[CH]S,C=CCC=C,CCS,C=C[CH]C=C
reaction_1149,C[C](S)C,C=CCC=C,CC(S)C,C=C[CH]C=C
reaction_1150,C=CCC=C,[CH2]C=S,CC=S,C=C[CH]C=C
reaction_1151,C[CH]C=S,C=CCC=C,CCC=S,C=C[CH]C=C
reaction_1152,C=CCC=C,S=C[C](C)C,S=CC(C)C,C=C[CH]C=C
reaction_1153,S[C]=C,C=CCC=C,SC=C,C=C[CH]C=C
reaction_1154,[CH]=C=C,C=CCC=C,C=C=C,C=C[CH]C=C
reaction_1155,C=[C]C=S,C=CCC=C,C=CC=S,C=C[CH]C=C
reaction_1156,S[CH]C=C,C=CCC=C,SCC=C,C=C[CH]C=C
reaction_1157,C[C](C=C)S,C=CCC=C,CC(C=C)S,C=C[CH]C=C
reaction_1158,S[CH]C=S,C=CCC=C,SCC=S,C=C[CH]C=C
reaction_1159,C[C](C=S)S,C=CCC=C,CC(C=S)S,C=C[CH]C=C
reaction_1160,S[CH]C#C,C=CCC=C,SCC#C,C=C[CH]C=C
reaction_1161,C[C](C#C)S,C=CCC=C,CC(C#C)S,C=C[CH]C=C
reaction_1162,S[CH][C]1[CH][CH][CH][CH][CH]1,C=CCC=C,SC[C]1[CH][CH][CH][CH][CH]1,C=C[CH]C=C
reaction_1163,C[C]([C]1[CH][CH][CH][CH][CH]1)S,C=CCC=C,CC([C]1[CH][CH][CH][CH][CH]1)S,C=C[CH]C=C
reaction_1164,[CH]=S,C=CCC=C,C=S,C=C[CH]C=C
reaction_1165,C=CCC=C,C[C]=S,CC=S,C=C[CH]C=C
reaction_1166,S[C]=S,C=CCC=C,SC=S,C=C[CH]C=C
reaction_1167,C=C[C]=S,C=CCC=C,C=CC=S,C=C[CH]C=C
reaction_1168,S=[C]C#C,C=CCC=C,S=CC#C,C=C[CH]C=C
reaction_1169,[H],C=CC(C)C=C,[H][H],C=C[C](C)C=C
reaction_1170,[CH3],C=CC(C)C=C,C,C=C[C](C)C=C
reaction_1171,C=CC(C)C=C,C[CH2],CC,C=C[C](C)C=C
reaction_1172,C=CC(C)C=C,C[CH]C,CCC,C=C[C](C)C=C
reaction_1173,C=CC(C)C=C,C[C](C)C,CC(C)C,C=C[C](C)C=C
reaction_1174,[CH2]C=C,C=CC(C)C=C,C=CC,C=C[C](C)C=C
reaction_1175,C=CC(C)C=C,C=C[CH]C,C=CCC,C=C[C](C)C=C
reaction_1176,C=CC(C)C=C,C=C[C](C)C,C=CC(C)C,C=C[C](C)C=C
reaction_1177,C=C[CH]C=C,C=CC(C)C=C,C=CCC=C,C=C[C](C)C=C
reaction_1178,C#C[CH2],C=CC(C)C=C,C#CC,C=C[C](C)C=C
reaction_1179,C#C[CH]C,C=CC(C)C=C,C#CCC,C=C[C](C)C=C
reaction_1180,C#C[C](C)C,C=CC(C)C=C,C#CC(C)C,C=C[C](C)C=C
reaction_1181,C#C[CH]C#C,C=CC(C)C=C,C#CCC#C,C=C[C](C)C=C
reaction_1182,C#C[C](C)C#C,C=CC(C)C=C,C#CC(C)C#C,C=C[C](C)C=C
reaction_1183,C=CC(C)C=C,[CH2]c1ccccc1,Cc1ccccc1,C=C[C](C)C=C
reaction_1184,C=CC(C)C=C,C[CH]c1ccccc1,CCc1ccccc1,C=C[C](C)C=C
reaction_1185,C=CC(C)C=C,C[C](C)c1ccccc1,CC(C)c1ccccc1,C=C[C](C)C=C
reaction_1186,[CH]=C,C=CC(C)C=C,C=C,C=C[C](C)C=C
reaction_1187,C=[C]C,C=CC(C)C=C,C=CC,C=C[C](C)C=C
reaction_1188,C=[C]C=C,C=CC(C)C=C,C=CC=C,C=C[C](C)C=C
reaction_1189,C=CC(C)C=C,[c]1ccccc1,c1ccccc1,C=C[C](C)C=C
reaction_1190,C#C[C]=C,C=CC(C)C=C,C#CC=C,C=C[C](C)C=C
reaction_1191,[CH2]S,C=CC(C)C=C,CS,C=C[C](C)C=C
reaction_1192,C[CH]S,C=CC(C)C=C,CCS,C=C[C](C)C=C
reaction_1193,C[C](S)C,C=CC(C)C=C,CC(S)C,C=C[C](C)C=C
reaction_1194,C=CC(C)C=C,[CH2]C=S,CC=S,C=C[C](C)C=C
reaction_1195,C[CH]C=S,C=CC(C)C=C,CCC=S,C=C[C](C)C=C
reaction_1196,C=CC(C)C=C,S=C[C](C)C,S=CC(C)C,C=C[C](C)C=C
reaction_1197,S[C]=C,C=CC(C)C=C,SC=C,C=C[C](C)C=C
reaction_1198,C=[C]C=S,C=CC(C)C=C,C=CC=S,C=C[C](C)C=C
reaction_1199,[CH]=C=C,C=CC(C)C=C,C=C=C,C=C[C](C)C=C
reaction_1200,S[CH]C=C,C=CC(C)C=C,SCC=C,C=C[C](C)C=C
reaction_1201,C[C](C=C)S,C=CC(C)C=C,CC(C=C)S,C=C[C](C)C=C
reaction_1202,S[CH]C=S,C=CC(C)C=C,SCC=S,C=C[C](C)C=C
reaction_1203,C[C](C=S)S,C=CC(C)C=C,CC(C=S)S,C=C[C](C)C=C
reaction_1204,S[CH]C#C,C=CC(C)C=C,SCC#C,C=C[C](C)C=C
reaction_1205,C[C](C#C)S,C=CC(C)C=C,CC(C#C)S,C=C[C](C)C=C
reaction_1206,S[CH][C]1[CH][CH][CH][CH][CH]1,C=CC(C)C=C,SC[C]1[CH][CH][CH][CH][CH]1,C=C[C](C)C=C
reaction_1207,C[C]([C]1[CH][CH][CH][CH][CH]1)S,C=CC(C)C=C,CC([C]1[CH][CH][CH][CH][CH]1)S,C=C[C](C)C=C
reaction_1208,[CH]=S,C=CC(C)C=C,C=S,C=C[C](C)C=C
reaction_1209,C=CC(C)C=C,C[C]=S,CC=S,C=C[C](C)C=C
reaction_1210,S[C]=S,C=CC(C)C=C,SC=S,C=C[C](C)C=C
reaction_1211,C=CC(C)C=C,C=C[C]=S,C=CC=S,C=C[C](C)C=C
