rxn_smiles,reactant_0,reactant_1,product_0,product_1,reactants,products,r1_valid,r2_valid,p1_valid,p2_valid,reaction
[CH2]C[NH]+[O-][NH+]CC<=>CC[N][O]+CC[NH],[CH2]C[NH],[O-][NH+]CC,CC[N][O],CC[NH],[CH2]C[NH]+[O-][NH+]CC,CC[N][O]+CC[NH],True,True,True,True,rmg_rxn_13841
C[CH]S+[CH2]C[NH]<=>C[CH][S]+[CH2]CN,C[CH]S,[CH2]C[NH],C[CH][S],[CH2]CN,C[CH]S+[CH2]C[NH],C[CH][S]+[CH2]CN,True,True,True,True,rmg_rxn_13842
C[CH]S+[CH2]C[NH]<=>C[CH][S]+CC[NH],C[CH]S,[CH2]C[NH],C[CH][S],CC[NH],C[CH]S+[CH2]C[NH],C[CH][S]+CC[NH],True,True,True,True,rmg_rxn_13843
C[N]N+[CH2]C[NH]<=>C[N][NH]+[CH2]CN,C[N]N,[CH2]C[NH],C[N][NH],[CH2]CN,C[N]N+[CH2]C[NH],C[N][NH]+[CH2]CN,True,True,True,True,rmg_rxn_13844
C[N]N+[CH2]C[NH]<=>C[N][NH]+CC[NH],C[N]N,[CH2]C[NH],C[N][NH],CC[NH],C[N]N+[CH2]C[NH],C[N][NH]+CC[NH],True,True,True,True,rmg_rxn_13845
[CH2]C[NH]+C[C]C<=>[CH2]CN+C=[C]C,[CH2]C[NH],C[C]C,[CH2]CN,C=[C]C,[CH2]C[NH]+C[C]C,[CH2]CN+C=[C]C,True,True,True,True,rmg_rxn_13846
[CH2]C[NH]+C[C]C<=>CC[NH]+C=[C]C,[CH2]C[NH],C[C]C,CC[NH],C=[C]C,[CH2]C[NH]+C[C]C,CC[NH]+C=[C]C,True,True,True,True,rmg_rxn_13847
CC=N[O]+[CH]CC<=>[CH2]C=N[O]+[CH2]CC,CC=N[O],[CH]CC,[CH2]C=N[O],[CH2]CC,CC=N[O]+[CH]CC,[CH2]C=N[O]+[CH2]CC,True,True,True,True,rmg_rxn_13848
[NH]N+[CH2]C=N[O]<=>[N]N+CC=N[O],[NH]N,[CH2]C=N[O],[N]N,CC=N[O],[NH]N+[CH2]C=N[O],[N]N+CC=N[O],True,True,True,True,rmg_rxn_13849
[CH2]C=N[O]+CC[NH]<=>CC=N[O]+CC[N],[CH2]C=N[O],CC[NH],CC=N[O],CC[N],[CH2]C=N[O]+CC[NH],CC=N[O]+CC[N],True,True,True,True,rmg_rxn_13850
[O]O+[CH2]C=N[O]<=>[O][O]+CC=N[O],[O]O,[CH2]C=N[O],[O][O],CC=N[O],[O]O+[CH2]C=N[O],[O][O]+CC=N[O],True,True,True,True,rmg_rxn_13851
CC=N[O]+[CH2]OCCC[O]<=>[CH2]C=N[O]+[CH2]OCCCO,CC=N[O],[CH2]OCCC[O],[CH2]C=N[O],[CH2]OCCCO,CC=N[O]+[CH2]OCCC[O],[CH2]C=N[O]+[CH2]OCCCO,True,True,True,True,rmg_rxn_13852
CC=N[O]+[CH2]OCCC[O]<=>[CH2]C=N[O]+COCCC[O],CC=N[O],[CH2]OCCC[O],[CH2]C=N[O],COCCC[O],CC=N[O]+[CH2]OCCC[O],[CH2]C=N[O]+COCCC[O],True,True,True,True,rmg_rxn_13853
CC=N[O]+[CH2]CCOC[O]<=>[CH2]C=N[O]+[CH2]CCOCO,CC=N[O],[CH2]CCOC[O],[CH2]C=N[O],[CH2]CCOCO,CC=N[O]+[CH2]CCOC[O],[CH2]C=N[O]+[CH2]CCOCO,True,True,True,True,rmg_rxn_13854
CC=N[O]+[CH2]CCOC[O]<=>[CH2]C=N[O]+CCCOC[O],CC=N[O],[CH2]CCOC[O],[CH2]C=N[O],CCCOC[O],CC=N[O]+[CH2]CCOC[O],[CH2]C=N[O]+CCCOC[O],True,True,True,True,rmg_rxn_13855
[OH]+CC=N[O]<=>O+[CH2]C=N[O],[OH],CC=N[O],O,[CH2]C=N[O],[OH]+CC=N[O],O+[CH2]C=N[O],True,True,True,True,rmg_rxn_13856
O1ON1+[CH2]C=N[O]<=>O1O[N]1+CC=N[O],O1ON1,[CH2]C=N[O],O1O[N]1,CC=N[O],O1ON1+[CH2]C=N[O],O1O[N]1+CC=N[O],True,True,True,True,rmg_rxn_13857
[CH3]+CC=N[O]<=>C+[CH2]C=N[O],[CH3],CC=N[O],C,[CH2]C=N[O],[CH3]+CC=N[O],C+[CH2]C=N[O],True,True,True,True,rmg_rxn_13858
NN=O+[CH2]C=N[O]<=>[NH]N=O+CC=N[O],NN=O,[CH2]C=N[O],[NH]N=O,CC=N[O],NN=O+[CH2]C=N[O],[NH]N=O+CC=N[O],True,True,True,True,rmg_rxn_13859
ON=N+[CH2]C=N[O]<=>[NH]N=O+CC=N[O],ON=N,[CH2]C=N[O],[NH]N=O,CC=N[O],ON=N+[CH2]C=N[O],[NH]N=O+CC=N[O],True,True,True,True,rmg_rxn_13860
[O-][NH+]=N+[CH2]C=N[O]<=>[NH]N=O+CC=N[O],[O-][NH+]=N,[CH2]C=N[O],[NH]N=O,CC=N[O],[O-][NH+]=N+[CH2]C=N[O],[NH]N=O+CC=N[O],True,True,True,True,rmg_rxn_13861
CN=O+[CH2]C=N[O]<=>[CH2]N=O+CC=N[O],CN=O,[CH2]C=N[O],[CH2]N=O,CC=N[O],CN=O+[CH2]C=N[O],[CH2]N=O+CC=N[O],True,True,True,True,rmg_rxn_13862
ON=C+[CH2]C=N[O]<=>[CH2]N=O+CC=N[O],ON=C,[CH2]C=N[O],[CH2]N=O,CC=N[O],ON=C+[CH2]C=N[O],[CH2]N=O+CC=N[O],True,True,True,True,rmg_rxn_13863
[O-][NH+]=C+[CH2]C=N[O]<=>[CH2]N=O+CC=N[O],[O-][NH+]=C,[CH2]C=N[O],[CH2]N=O,CC=N[O],[O-][NH+]=C+[CH2]C=N[O],[CH2]N=O+CC=N[O],True,True,True,True,rmg_rxn_13864
CC=N[O]+C[CH2]<=>[CH2]C=N[O]+CC,CC=N[O],C[CH2],[CH2]C=N[O],CC,CC=N[O]+C[CH2],[CH2]C=N[O]+CC,True,True,True,True,rmg_rxn_13865
N=O+[CH2]C=N[O]<=>[N]=O+CC=N[O],N=O,[CH2]C=N[O],[N]=O,CC=N[O],N=O+[CH2]C=N[O],[N]=O+CC=N[O],True,True,True,True,rmg_rxn_13866
CC=N[O]+CC[NH]<=>[CH2]C=N[O]+CCN,CC=N[O],CC[NH],[CH2]C=N[O],CCN,CC=N[O]+CC[NH],[CH2]C=N[O]+CCN,True,True,True,True,rmg_rxn_13867
CC=N[O]+[CH2]C#CC<=>[CH2]C=N[O]+CC#CC,CC=N[O],[CH2]C#CC,[CH2]C=N[O],CC#CC,CC=N[O]+[CH2]C#CC,[CH2]C=N[O]+CC#CC,True,True,True,True,rmg_rxn_13868
CC=N[O]+[O-][NH+][CH]C<=>[CH2]C=N[O]+[O-][NH+]CC,CC=N[O],[O-][NH+][CH]C,[CH2]C=N[O],[O-][NH+]CC,CC=N[O]+[O-][NH+][CH]C,[CH2]C=N[O]+[O-][NH+]CC,True,True,True,True,rmg_rxn_13869
[CH2]C=N[O]+CCS<=>CC=N[O]+CC[S],[CH2]C=N[O],CCS,CC=N[O],CC[S],[CH2]C=N[O]+CCS,CC=N[O]+CC[S],True,True,True,True,rmg_rxn_13870
CC=N[O]+[CH2]SCC<=>[CH2]C=N[O]+CSCC,CC=N[O],[CH2]SCC,[CH2]C=N[O],CSCC,CC=N[O]+[CH2]SCC,[CH2]C=N[O]+CSCC,True,True,True,True,rmg_rxn_13871
NN+[CH2]C=N[O]<=>[NH]N+CC=N[O],NN,[CH2]C=N[O],[NH]N,CC=N[O],NN+[CH2]C=N[O],[NH]N+CC=N[O],True,True,True,True,rmg_rxn_13872
CC=N[O]+[CH2]CC<=>[CH2]C=N[O]+CCC,CC=N[O],[CH2]CC,[CH2]C=N[O],CCC,CC=N[O]+[CH2]CC,[CH2]C=N[O]+CCC,True,True,True,True,rmg_rxn_13873
N=N+[CH2]C=N[O]<=>[N]=N+CC=N[O],N=N,[CH2]C=N[O],[N]=N,CC=N[O],N=N+[CH2]C=N[O],[N]=N+CC=N[O],True,True,True,True,rmg_rxn_13874
[N-]=[NH2+]+[CH2]C=N[O]<=>[N]=N+CC=N[O],[N-]=[NH2+],[CH2]C=N[O],[N]=N,CC=N[O],[N-]=[NH2+]+[CH2]C=N[O],[N]=N+CC=N[O],True,True,True,True,rmg_rxn_13875
CC=N[O]+[O-][NH+]C[CH2]<=>[CH2]C=N[O]+[O-][NH+]CC,CC=N[O],[O-][NH+]C[CH2],[CH2]C=N[O],[O-][NH+]CC,CC=N[O]+[O-][NH+]C[CH2],[CH2]C=N[O]+[O-][NH+]CC,True,True,True,True,rmg_rxn_13876
[H]+CC=N[O]<=>[H][H]+[CH2]C=N[O],[H],CC=N[O],[H][H],[CH2]C=N[O],[H]+CC=N[O],[H][H]+[CH2]C=N[O],True,True,True,True,rmg_rxn_13877
[CH2]C=N[O]+CC=NO<=>CC=N[O]+CC=N[O],[CH2]C=N[O],CC=NO,CC=N[O],CC=N[O],[CH2]C=N[O]+CC=NO,CC=N[O]+CC=N[O],True,True,True,True,rmg_rxn_13878
[CH2]C=N[O]+CCN=O<=>CC=N[O]+CC=N[O],[CH2]C=N[O],CCN=O,CC=N[O],CC=N[O],[CH2]C=N[O]+CCN=O,CC=N[O]+CC=N[O],True,True,True,True,rmg_rxn_13879
[CH2]C=N[O]+[O-][NH+]=CC<=>CC=N[O]+CC=N[O],[CH2]C=N[O],[O-][NH+]=CC,CC=N[O],CC=N[O],[CH2]C=N[O]+[O-][NH+]=CC,CC=N[O]+CC=N[O],True,True,True,True,rmg_rxn_13880
CC=N[O]+[CH2]CSCC<=>[CH2]C=N[O]+CCSCC,CC=N[O],[CH2]CSCC,[CH2]C=N[O],CCSCC,CC=N[O]+[CH2]CSCC,[CH2]C=N[O]+CCSCC,True,True,True,True,rmg_rxn_13881
CC=N[O]+CC[CH]O[O]<=>[OH]+[CH2]C=N[O],CC=N[O],CC[CH]O[O],[OH],[CH2]C=N[O],CC=N[O]+CC[CH]O[O],[OH]+[CH2]C=N[O],True,True,True,True,rmg_rxn_13882
CC=N[O]+C[CH]CC<=>[CH2]C=N[O]+CCCC,CC=N[O],C[CH]CC,[CH2]C=N[O],CCCC,CC=N[O]+C[CH]CC,[CH2]C=N[O]+CCCC,True,True,True,True,rmg_rxn_13883
CC=N[O]+[CH2]OCCC<=>[CH2]C=N[O]+CCCOC,CC=N[O],[CH2]OCCC,[CH2]C=N[O],CCCOC,CC=N[O]+[CH2]OCCC,[CH2]C=N[O]+CCCOC,True,True,True,True,rmg_rxn_13884
CC=N[O]+[CH2]CCC<=>[CH2]C=N[O]+CCCC,CC=N[O],[CH2]CCC,[CH2]C=N[O],CCCC,CC=N[O]+[CH2]CCC,[CH2]C=N[O]+CCCC,True,True,True,True,rmg_rxn_13885
CC=N[O]+[CH]1OCCCO1<=>[CH2]C=N[O]+C1COCOC1,CC=N[O],[CH]1OCCCO1,[CH2]C=N[O],C1COCOC1,CC=N[O]+[CH]1OCCCO1,[CH2]C=N[O]+C1COCOC1,True,True,True,True,rmg_rxn_13886
CC=N[O]+CCS[CH]C<=>[CH2]C=N[O]+CCSCC,CC=N[O],CCS[CH]C,[CH2]C=N[O],CCSCC,CC=N[O]+CCS[CH]C,[CH2]C=N[O]+CCSCC,True,True,True,True,rmg_rxn_13887
N[N]O[O]+CC=N[O]<=>[OH]+NN=O,N[N]O[O],CC=N[O],[OH],NN=O,N[N]O[O]+CC=N[O],[OH]+NN=O,True,True,True,True,rmg_rxn_13888
CC=N[O]+CC[N]O[O]<=>[OH]+[CH2]C=N[O],CC=N[O],CC[N]O[O],[OH],[CH2]C=N[O],CC=N[O]+CC[N]O[O],[OH]+[CH2]C=N[O],True,True,True,True,rmg_rxn_13889
[SH]+CC=N[O]<=>S+[CH2]C=N[O],[SH],CC=N[O],S,[CH2]C=N[O],[SH]+CC=N[O],S+[CH2]C=N[O],True,True,True,True,rmg_rxn_13890
C=C=[N]+CC=N[O]<=>CC#N+[CH2]C=N[O],C=C=[N],CC=N[O],CC#N,[CH2]C=N[O],C=C=[N]+CC=N[O],CC#N+[CH2]C=N[O],True,True,True,True,rmg_rxn_13891
[O-][N+](=N)[CH2]+CC=N[O]<=>[O-][N+](=N)C+[CH2]C=N[O],[O-][N+](=N)[CH2],CC=N[O],[O-][N+](=N)C,[CH2]C=N[O],[O-][N+](=N)[CH2]+CC=N[O],[O-][N+](=N)C+[CH2]C=N[O],True,True,True,True,rmg_rxn_13892
[O-][N+](=N)[CH2]+CC=N[O]<=>[NH-][N+](=C)O+[CH2]C=N[O],[O-][N+](=N)[CH2],CC=N[O],[NH-][N+](=C)O,[CH2]C=N[O],[O-][N+](=N)[CH2]+CC=N[O],[NH-][N+](=C)O+[CH2]C=N[O],True,True,True,True,rmg_rxn_13893
[O-][N+](=[N])C+CC=N[O]<=>[O-][N+](=N)C+[CH2]C=N[O],[O-][N+](=[N])C,CC=N[O],[O-][N+](=N)C,[CH2]C=N[O],[O-][N+](=[N])C+CC=N[O],[O-][N+](=N)C+[CH2]C=N[O],True,True,True,True,rmg_rxn_13894
[O-][N+](=[N])C+CC=N[O]<=>[N-]=[N+](O)C+[CH2]C=N[O],[O-][N+](=[N])C,CC=N[O],[N-]=[N+](O)C,[CH2]C=N[O],[O-][N+](=[N])C+CC=N[O],[N-]=[N+](O)C+[CH2]C=N[O],True,True,True,True,rmg_rxn_13895
CC=N[O]+[CH2]COCCC<=>[CH2]C=N[O]+CCCOCC,CC=N[O],[CH2]COCCC,[CH2]C=N[O],CCCOCC,CC=N[O]+[CH2]COCCC,[CH2]C=N[O]+CCCOCC,True,True,True,True,rmg_rxn_13896
CC=N[O]+CC[O]<=>[CH2]C=N[O]+CCO,CC=N[O],CC[O],[CH2]C=N[O],CCO,CC=N[O]+CC[O],[CH2]C=N[O]+CCO,True,True,True,True,rmg_rxn_13897
CC=N[O]+[CH2]CN=O<=>[CH2]C=N[O]+CCN=O,CC=N[O],[CH2]CN=O,[CH2]C=N[O],CCN=O,CC=N[O]+[CH2]CN=O,[CH2]C=N[O]+CCN=O,True,True,True,True,rmg_rxn_13898
CC=N[O]+[CH]1COCOC1<=>[CH2]C=N[O]+C1COCOC1,CC=N[O],[CH]1COCOC1,[CH2]C=N[O],C1COCOC1,CC=N[O]+[CH]1COCOC1,[CH2]C=N[O]+C1COCOC1,True,True,True,True,rmg_rxn_13899
CC=N[O]+C[CH]COCC<=>[CH2]C=N[O]+CCCOCC,CC=N[O],C[CH]COCC,[CH2]C=N[O],CCCOCC,CC=N[O]+C[CH]COCC,[CH2]C=N[O]+CCCOCC,True,True,True,True,rmg_rxn_13900
CC=N[O]+[CH2]CCOCC<=>[CH2]C=N[O]+CCCOCC,CC=N[O],[CH2]CCOCC,[CH2]C=N[O],CCCOCC,CC=N[O]+[CH2]CCOCC,[CH2]C=N[O]+CCCOCC,True,True,True,True,rmg_rxn_13901
CC=N[O]+[CH]1CCOCO1<=>[CH2]C=N[O]+C1COCOC1,CC=N[O],[CH]1CCOCO1,[CH2]C=N[O],C1COCOC1,CC=N[O]+[CH]1CCOCO1,[CH2]C=N[O]+C1COCOC1,True,True,True,True,rmg_rxn_13902
CC=N[O]+C[CH]OCCC<=>[CH2]C=N[O]+CCCOCC,CC=N[O],C[CH]OCCC,[CH2]C=N[O],CCCOCC,CC=N[O]+C[CH]OCCC,[CH2]C=N[O]+CCCOCC,True,True,True,True,rmg_rxn_13903
CC=N[O]+[CH2]COCC<=>[CH2]C=N[O]+CCOCC,CC=N[O],[CH2]COCC,[CH2]C=N[O],CCOCC,CC=N[O]+[CH2]COCC,[CH2]C=N[O]+CCOCC,True,True,True,True,rmg_rxn_13904
CC=N[O]+CCC[O]<=>[CH2]C=N[O]+CCCO,CC=N[O],CCC[O],[CH2]C=N[O],CCCO,CC=N[O]+CCC[O],[CH2]C=N[O]+CCCO,True,True,True,True,rmg_rxn_13905
CC=N[O]+CC[CH]OCC<=>[CH2]C=N[O]+CCCOCC,CC=N[O],CC[CH]OCC,[CH2]C=N[O],CCCOCC,CC=N[O]+CC[CH]OCC,[CH2]C=N[O]+CCCOCC,True,True,True,True,rmg_rxn_13906
CC=N[O]+[CH]=CC<=>[CH2]C=N[O]+C=CC,CC=N[O],[CH]=CC,[CH2]C=N[O],C=CC,CC=N[O]+[CH]=CC,[CH2]C=N[O]+C=CC,True,True,True,True,rmg_rxn_13907
CC=N[O]+[CH2]C[N]O<=>[CH2]C=N[O]+CC[N]O,CC=N[O],[CH2]C[N]O,[CH2]C=N[O],CC[N]O,CC=N[O]+[CH2]C[N]O,[CH2]C=N[O]+CC[N]O,True,True,True,True,rmg_rxn_13908
[O-][NH+]([NH])C+[CH2]C=N[O]<=>[N-][NH+]([O])C+CC=N[O],[O-][NH+]([NH])C,[CH2]C=N[O],[N-][NH+]([O])C,CC=N[O],[O-][NH+]([NH])C+[CH2]C=N[O],[N-][NH+]([O])C+CC=N[O],True,True,True,True,rmg_rxn_13909
CC=N[O]+[C]1=CC=C[CH]C1<=>[CH2]C=N[O]+[CH]1C=CC=CC1,CC=N[O],[C]1=CC=C[CH]C1,[CH2]C=N[O],[CH]1C=CC=CC1,CC=N[O]+[C]1=CC=C[CH]C1,[CH2]C=N[O]+[CH]1C=CC=CC1,True,True,True,True,rmg_rxn_13910
[C]#N+CC=N[O]<=>C#N+[CH2]C=N[O],[C]#N,CC=N[O],C#N,[CH2]C=N[O],[C]#N+CC=N[O],C#N+[CH2]C=N[O],True,True,True,True,rmg_rxn_13911
CC=N[O]+[C]1=C[CH]CC=C1<=>[CH2]C=N[O]+[CH]1C=CC=CC1,CC=N[O],[C]1=C[CH]CC=C1,[CH2]C=N[O],[CH]1C=CC=CC1,CC=N[O]+[C]1=C[CH]CC=C1,[CH2]C=N[O]+[CH]1C=CC=CC1,True,True,True,True,rmg_rxn_13912
CC=N[O]+C[C]=CC<=>[CH2]C=N[O]+CC=CC,CC=N[O],C[C]=CC,[CH2]C=N[O],CC=CC,CC=N[O]+C[C]=CC,[CH2]C=N[O]+CC=CC,True,True,True,True,rmg_rxn_13913
[O-][NH+]([NH])[CH2]+CC=N[O]<=>[O-][NH+]([NH])C+[CH2]C=N[O],[O-][NH+]([NH])[CH2],CC=N[O],[O-][NH+]([NH])C,[CH2]C=N[O],[O-][NH+]([NH])[CH2]+CC=N[O],[O-][NH+]([NH])C+[CH2]C=N[O],True,True,True,True,rmg_rxn_13914
CC=N[O]+[C]#CC<=>[CH2]C=N[O]+C#CC,CC=N[O],[C]#CC,[CH2]C=N[O],C#CC,CC=N[O]+[C]#CC,[CH2]C=N[O]+C#CC,True,True,True,True,rmg_rxn_13915
CC=N[O]+[CH2]CC[O]<=>[CH2]C=N[O]+[CH2]CCO,CC=N[O],[CH2]CC[O],[CH2]C=N[O],[CH2]CCO,CC=N[O]+[CH2]CC[O],[CH2]C=N[O]+[CH2]CCO,True,True,True,True,rmg_rxn_13916
CC=N[O]+[CH2]CC[O]<=>[CH2]C=N[O]+CCC[O],CC=N[O],[CH2]CC[O],[CH2]C=N[O],CCC[O],CC=N[O]+[CH2]CC[O],[CH2]C=N[O]+CCC[O],True,True,True,True,rmg_rxn_13917
CC=N[O]+[CH2]CCOC=O<=>[CH2]C=N[O]+CCCOC=O,CC=N[O],[CH2]CCOC=O,[CH2]C=N[O],CCCOC=O,CC=N[O]+[CH2]CCOC=O,[CH2]C=N[O]+CCCOC=O,True,True,True,True,rmg_rxn_13918
[O]+CC=N[O]<=>[OH]+[CH2]C=N[O],[O],CC=N[O],[OH],[CH2]C=N[O],[O]+CC=N[O],[OH]+[CH2]C=N[O],True,True,True,True,rmg_rxn_13919
[O-][NH+]=O+[CH2]C=N[O]<=>[O-][N+]=O+CC=N[O],[O-][NH+]=O,[CH2]C=N[O],[O-][N+]=O,CC=N[O],[O-][NH+]=O+[CH2]C=N[O],[O-][N+]=O+CC=N[O],True,True,True,True,rmg_rxn_13920
ON=O+[CH2]C=N[O]<=>[O-][N+]=O+CC=N[O],ON=O,[CH2]C=N[O],[O-][N+]=O,CC=N[O],ON=O+[CH2]C=N[O],[O-][N+]=O+CC=N[O],True,True,True,True,rmg_rxn_13921
CC=N[O]+[CH2]OCCC=O<=>[CH2]C=N[O]+COCCC=O,CC=N[O],[CH2]OCCC=O,[CH2]C=N[O],COCCC=O,CC=N[O]+[CH2]OCCC=O,[CH2]C=N[O]+COCCC=O,True,True,True,True,rmg_rxn_13922
CC=N[O]+[CH2]OCC[CH]O<=>[CH2]C=N[O]+[CH2]OCCCO,CC=N[O],[CH2]OCC[CH]O,[CH2]C=N[O],[CH2]OCCCO,CC=N[O]+[CH2]OCC[CH]O,[CH2]C=N[O]+[CH2]OCCCO,True,True,True,True,rmg_rxn_13923
CC=N[O]+[CH2]CO[CH2]<=>[CH2]C=N[O]+[CH2]OCC,CC=N[O],[CH2]CO[CH2],[CH2]C=N[O],[CH2]OCC,CC=N[O]+[CH2]CO[CH2],[CH2]C=N[O]+[CH2]OCC,True,True,True,True,rmg_rxn_13924
CC=N[O]+[CH2]CO[CH2]<=>[CH2]C=N[O]+[CH2]COC,CC=N[O],[CH2]CO[CH2],[CH2]C=N[O],[CH2]COC,CC=N[O]+[CH2]CO[CH2],[CH2]C=N[O]+[CH2]COC,True,True,True,True,rmg_rxn_13925
CC=N[O]+[CH2]C[CH]OCO<=>[CH2]C=N[O]+[CH2]CCOCO,CC=N[O],[CH2]C[CH]OCO,[CH2]C=N[O],[CH2]CCOCO,CC=N[O]+[CH2]C[CH]OCO,[CH2]C=N[O]+[CH2]CCOCO,True,True,True,True,rmg_rxn_13926
CC=N[O]+[CH2]CCO[CH]O<=>[CH2]C=N[O]+[CH2]CCOCO,CC=N[O],[CH2]CCO[CH]O,[CH2]C=N[O],[CH2]CCOCO,CC=N[O]+[CH2]CCO[CH]O,[CH2]C=N[O]+[CH2]CCOCO,True,True,True,True,rmg_rxn_13927
CC=N[O]+CC[CH]OC[O]<=>[CH2]C=N[O]+CCCOC[O],CC=N[O],CC[CH]OC[O],[CH2]C=N[O],CCCOC[O],CC=N[O]+CC[CH]OC[O],[CH2]C=N[O]+CCCOC[O],True,True,True,True,rmg_rxn_13928
CC=N[O]+C=CCOC[O]<=>[CH2]C=N[O]+C=CCOCO,CC=N[O],C=CCOC[O],[CH2]C=N[O],C=CCOCO,CC=N[O]+C=CCOC[O],[CH2]C=N[O]+C=CCOCO,True,True,True,True,rmg_rxn_13929
CC=N[O]+[CH2]O[CH]CCO<=>[CH2]C=N[O]+[CH2]OCCCO,CC=N[O],[CH2]O[CH]CCO,[CH2]C=N[O],[CH2]OCCCO,CC=N[O]+[CH2]O[CH]CCO,[CH2]C=N[O]+[CH2]OCCCO,True,True,True,True,rmg_rxn_13930
CC=N[O]+[CH2]OC[CH]CO<=>[CH2]C=N[O]+[CH2]OCCCO,CC=N[O],[CH2]OC[CH]CO,[CH2]C=N[O],[CH2]OCCCO,CC=N[O]+[CH2]OC[CH]CO,[CH2]C=N[O]+[CH2]OCCCO,True,True,True,True,rmg_rxn_13931
CN=N+[CH2]C=N[O]<=>[CH2]N=N+CC=N[O],CN=N,[CH2]C=N[O],[CH2]N=N,CC=N[O],CN=N+[CH2]C=N[O],[CH2]N=N+CC=N[O],True,True,True,True,rmg_rxn_13932
CC=N[O]+CO[CH]CC[O]<=>[CH2]C=N[O]+COCCC[O],CC=N[O],CO[CH]CC[O],[CH2]C=N[O],COCCC[O],CC=N[O]+CO[CH]CC[O],[CH2]C=N[O]+COCCC[O],True,True,True,True,rmg_rxn_13933
CC=N[O]+COC[CH]C[O]<=>[CH2]C=N[O]+COCCC[O],CC=N[O],COC[CH]C[O],[CH2]C=N[O],COCCC[O],CC=N[O]+COC[CH]C[O],[CH2]C=N[O]+COCCC[O],True,True,True,True,rmg_rxn_13934
CC=N[O]+C[CH]COC[O]<=>[CH2]C=N[O]+CCCOC[O],CC=N[O],C[CH]COC[O],[CH2]C=N[O],CCCOC[O],CC=N[O]+C[CH]COC[O],[CH2]C=N[O]+CCCOC[O],True,True,True,True,rmg_rxn_13935
[CH2]C=N[O]+[NH-][NH+]=CCC<=>CC=N[O]+[N-][NH+]=CCC,[CH2]C=N[O],[NH-][NH+]=CCC,CC=N[O],[N-][NH+]=CCC,[CH2]C=N[O]+[NH-][NH+]=CCC,CC=N[O]+[N-][NH+]=CCC,True,True,True,True,rmg_rxn_13936
[CH2]C=N[O]+[N-]=[NH+]CCC<=>CC=N[O]+[N-][NH+]=CCC,[CH2]C=N[O],[N-]=[NH+]CCC,CC=N[O],[N-][NH+]=CCC,[CH2]C=N[O]+[N-]=[NH+]CCC,CC=N[O]+[N-][NH+]=CCC,True,True,True,True,rmg_rxn_13937
[NH]+CC=N[O]<=>[NH2]+[CH2]C=N[O],[NH],CC=N[O],[NH2],[CH2]C=N[O],[NH]+CC=N[O],[NH2]+[CH2]C=N[O],True,True,True,True,rmg_rxn_13938
CC=N[O]+[N-]=[NH+]C(=[C]C)C<=>[CH2]C=N[O]+[N-]=[NH+]C(=CC)C,CC=N[O],[N-]=[NH+]C(=[C]C)C,[CH2]C=N[O],[N-]=[NH+]C(=CC)C,CC=N[O]+[N-]=[NH+]C(=[C]C)C,[CH2]C=N[O]+[N-]=[NH+]C(=CC)C,True,True,True,True,rmg_rxn_13939
CC=N[O]+[CH2]C[CH2]<=>[CH2]C=N[O]+[CH2]CC,CC=N[O],[CH2]C[CH2],[CH2]C=N[O],[CH2]CC,CC=N[O]+[CH2]C[CH2],[CH2]C=N[O]+[CH2]CC,True,True,True,True,rmg_rxn_13940
[CH2]C[O]+CC=N[O]<=>[CH2]C=N[O]+[CH2]CO,[CH2]C[O],CC=N[O],[CH2]C=N[O],[CH2]CO,[CH2]C[O]+CC=N[O],[CH2]C=N[O]+[CH2]CO,True,True,True,True,rmg_rxn_13941
[CH2]C[O]+CC=N[O]<=>[CH2]C=N[O]+CC[O],[CH2]C[O],CC=N[O],[CH2]C=N[O],CC[O],[CH2]C[O]+CC=N[O],[CH2]C=N[O]+CC[O],True,True,True,True,rmg_rxn_13942
CC=N[O]+[CH2]CS<=>[CH2]C=N[O]+CCS,CC=N[O],[CH2]CS,[CH2]C=N[O],CCS,CC=N[O]+[CH2]CS,[CH2]C=N[O]+CCS,True,True,True,True,rmg_rxn_13943
[CH2]C=N[O]+ON1CC1<=>CC=N[O]+[O]N1CC1,[CH2]C=N[O],ON1CC1,CC=N[O],[O]N1CC1,[CH2]C=N[O]+ON1CC1,CC=N[O]+[O]N1CC1,True,True,True,True,rmg_rxn_13944
[CH2]C=N[O]+[O-][NH+]1CC1<=>CC=N[O]+[O]N1CC1,[CH2]C=N[O],[O-][NH+]1CC1,CC=N[O],[O]N1CC1,[CH2]C=N[O]+[O-][NH+]1CC1,CC=N[O]+[O]N1CC1,True,True,True,True,rmg_rxn_13945
[CH2]+CC=N[O]<=>[CH3]+[CH2]C=N[O],[CH2],CC=N[O],[CH3],[CH2]C=N[O],[CH2]+CC=N[O],[CH3]+[CH2]C=N[O],True,True,True,True,rmg_rxn_13946
CN=N+[CH2]C=N[O]<=>CN=[N]+CC=N[O],CN=N,[CH2]C=N[O],CN=[N],CC=N[O],CN=N+[CH2]C=N[O],CN=[N]+CC=N[O],True,True,True,True,rmg_rxn_13947
CC=N[O]+[CH2]CCO[CH2]<=>[CH2]C=N[O]+[CH2]OCCC,CC=N[O],[CH2]CCO[CH2],[CH2]C=N[O],[CH2]OCCC,CC=N[O]+[CH2]CCO[CH2],[CH2]C=N[O]+[CH2]OCCC,True,True,True,True,rmg_rxn_13948
